cable_id,cable_name,lp_id,landing_point,country,landing_lat,landing_lon,capacity_mw,cable_type,install_year
seamewe-5,SeaMeWe-5,melaka-malaysia,"Melaka, Malaysia",Malaysia,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,ngwe-saung-myanmar,"Ngwe Saung, Myanmar",Myanmar,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,qalhat-oman,"Qalhat, Oman",Oman,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,karachi-pakistan,"Karachi, Pakistan",Pakistan,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,yanbu-saudi-arabia,"Yanbu, Saudi Arabia",Saudi Arabia,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,matara-sri-lanka,"Matara, Sri Lanka",Sri Lanka,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,marmaris-turkey,"Marmaris, Turkey",Turkey,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,fujairah-united-arab-emirates,"Fujairah, United Arab Emirates",United Arab Emirates,,,,fiber_or_unknown,2016.0
seamewe-5,SeaMeWe-5,al-hudaydah-yemen,"Al Hudaydah, Yemen",Yemen,,,,fiber_or_unknown,2016.0
seamewe-6,SeaMeWe-6,manama-bahrain,"Manama, Bahrain",Bahrain,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,coxs-bazar-bangladesh,"Cox’s Bazar, Bangladesh",Bangladesh,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,djibouti-city-djibouti,"Djibouti City, Djibouti",Djibouti,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,port-said-egypt,"Port Said, Egypt",Egypt,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,ras-ghareb-egypt,"Ras Ghareb, Egypt",Egypt,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,marseille-france,"Marseille, France",France,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,chennai-india,"Chennai, India",India,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,mumbai-india,"Mumbai, India",India,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,morib-malaysia,"Morib, Malaysia",Malaysia,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,hulhumale-maldives,"Hulhumale, Maldives",Maldives,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,muscat-oman,"Muscat, Oman",Oman,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,karachi-pakistan,"Karachi, Pakistan",Pakistan,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,doha-qatar,"Doha, Qatar",Qatar,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,yanbu-saudi-arabia,"Yanbu, Saudi Arabia",Saudi Arabia,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,matara-sri-lanka,"Matara, Sri Lanka",Sri Lanka,,,,fiber_or_unknown,2027.0
seamewe-6,SeaMeWe-6,abu-dhabi-united-arab-emirates,"Abu Dhabi, United Arab Emirates",United Arab Emirates,,,,fiber_or_unknown,2027.0
seax-1,SEAX-1,batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
seax-1,SEAX-1,mersing-malaysia,"Mersing, Malaysia",Malaysia,,,,fiber_or_unknown,2018.0
seax-1,SEAX-1,tanah-merah-singapore,"Tanah Merah, Singapore",Singapore,,,,fiber_or_unknown,2018.0
segunda-fos-canal-de-chacao,Segunda FOS Canal de Chacao,linao-chile,"Linao, Chile",Chile,,,,fiber_or_unknown,2015.0
segunda-fos-canal-de-chacao,Segunda FOS Canal de Chacao,meimen-chile,"Meimen, Chile",Chile,,,,fiber_or_unknown,2015.0
senegal-horn-of-africa-regional-express-share-cable,Senegal Horn of Africa Regional Express (SHARE) Cable,praia-cape-verde,"Praia, Cape Verde",Cape Verde,,,,fiber_or_unknown,2023.0
senegal-horn-of-africa-regional-express-share-cable,Senegal Horn of Africa Regional Express (SHARE) Cable,dakar-senegal,"Dakar, Senegal",Senegal,,,,fiber_or_unknown,2023.0
seychelles-to-east-africa-system-seas,Seychelles to East Africa System (SEAS),victoria-seychelles,"Victoria, Seychelles",Seychelles,,,,fiber_or_unknown,2012.0
seychelles-to-east-africa-system-seas,Seychelles to East Africa System (SEAS),dar-es-salaam-tanzania,"Dar Es Salaam, Tanzania",Tanzania,,,,fiber_or_unknown,2012.0
shefa-2,SHEFA-2,torshavn-faroe-islands,"Torshavn, Faroe Islands",Faroe Islands,,,,fiber_or_unknown,2008.0
shefa-2,SHEFA-2,ayre-of-cara-united-kingdom,"Ayre of Cara, United Kingdom",United Kingdom,,,,fiber_or_unknown,2008.0
shefa-2,SHEFA-2,banff-united-kingdom,"Banff, United Kingdom",United Kingdom,,,,fiber_or_unknown,2008.0
shefa-2,SHEFA-2,bp-clair-ridge-united-kingdom,"BP Clair Ridge, United Kingdom",United Kingdom,,,,fiber_or_unknown,2008.0
shefa-2,SHEFA-2,glen-lyon-united-kingdom,"Glen Lyon, United Kingdom",United Kingdom,,,,fiber_or_unknown,2008.0
shefa-2,SHEFA-2,maywick-united-kingdom,"Maywick, United Kingdom",United Kingdom,,,,fiber_or_unknown,2008.0
shefa-2,SHEFA-2,sandwick-united-kingdom,"Sandwick, United Kingdom",United Kingdom,,,,fiber_or_unknown,2008.0
sihanoukville-hong-kong-shv-hk,Sihanoukville-Hong Kong (SHV-HK),sihanoukville-cambodia,"Sihanoukville, Cambodia",Cambodia,,,,fiber_or_unknown,2026.0
sihanoukville-hong-kong-shv-hk,Sihanoukville-Hong Kong (SHV-HK),tseung-kwan-o-china,"Tseung Kwan O, China",China,,,,fiber_or_unknown,2026.0
silphium,Silphium,chania-greece,"Chania, Greece",Greece,,,,fiber_or_unknown,2013.0
silphium,Silphium,derna-libya,"Derna, Libya",Libya,,,,fiber_or_unknown,2013.0
sint-maarten-puerto-rico-network-one-smpr-1,Sint Maarten Puerto Rico Network One (SMPR-1),baie-longue-saint-martin,"Baie Longue, Saint Martin",Saint Martin,,,,fiber_or_unknown,2004.0
sint-maarten-puerto-rico-network-one-smpr-1,Sint Maarten Puerto Rico Network One (SMPR-1),philipsburg-sint-maarten,"Philipsburg, Sint Maarten",Sint Maarten,,,,fiber_or_unknown,2004.0
sint-maarten-puerto-rico-network-one-smpr-1,Sint Maarten Puerto Rico Network One (SMPR-1),isla-verde-pr-united-states,"Isla Verde, PR, United States",United States,,,,fiber_or_unknown,2004.0
sir-abu-nuayr-cable,Sir Abu Nu’ayr Cable,sharjah-united-arab-emirates,"Sharjah, United Arab Emirates",United Arab Emirates,,,,fiber_or_unknown,2018.0
sir-abu-nuayr-cable,Sir Abu Nu’ayr Cable,sir-abu-nuayr-island-united-arab-emirates,"Sir Abu Nu'Ayr Island, United Arab Emirates",United Arab Emirates,,,,fiber_or_unknown,2018.0
sirius-north,Sirius North,carrickfergus-united-kingdom,"Carrickfergus, United Kingdom",United Kingdom,,,,fiber_or_unknown,1999.0
sirius-north,Sirius North,saltcoats-united-kingdom,"Saltcoats, United Kingdom",United Kingdom,,,,fiber_or_unknown,1999.0
sirius-south,Sirius South,dublin-ireland,"Dublin, Ireland",Ireland,,,,fiber_or_unknown,1999.0
sirius-south,Sirius South,blackpool-united-kingdom,"Blackpool, United Kingdom",United Kingdom,,,,fiber_or_unknown,1999.0
sistem-kabel-rakyat-1malaysia-skr1m,Sistem Kabel Rakyat 1Malaysia (SKR1M),bintulu-malaysia,"Bintulu, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
sistem-kabel-rakyat-1malaysia-skr1m,Sistem Kabel Rakyat 1Malaysia (SKR1M),cherating-malaysia,"Cherating, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
sistem-kabel-rakyat-1malaysia-skr1m,Sistem Kabel Rakyat 1Malaysia (SKR1M),kota-kinabalu-malaysia,"Kota Kinabalu, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
sistem-kabel-rakyat-1malaysia-skr1m,Sistem Kabel Rakyat 1Malaysia (SKR1M),kuching-malaysia,"Kuching, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
sistem-kabel-rakyat-1malaysia-skr1m,Sistem Kabel Rakyat 1Malaysia (SKR1M),mersing-malaysia,"Mersing, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
sistem-kabel-rakyat-1malaysia-skr1m,Sistem Kabel Rakyat 1Malaysia (SKR1M),miri-malaysia,"Miri, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
sjjk,SJJK,anyer-indonesia,"Anyer, Indonesia",Indonesia,,,,fiber_or_unknown,2008.0
sjjk,SJJK,bawean-indonesia,"Bawean, Indonesia",Indonesia,,,,fiber_or_unknown,2008.0
sjjk,SJJK,kalianda-indonesia,"Kalianda, Indonesia",Indonesia,,,,fiber_or_unknown,2008.0
sjjk,SJJK,takesung-indonesia,"Takesung, Indonesia",Indonesia,,,,fiber_or_unknown,2008.0
sjjk,SJJK,ujung-pankah-indonesia,"Ujung Pankah, Indonesia",Indonesia,,,,fiber_or_unknown,2008.0
skagenfiber-west,Skagenfiber West,hirtshals-denmark,"Hirtshals, Denmark",Denmark,,,,fiber_or_unknown,2020.0
skagenfiber-west,Skagenfiber West,larvik-norway,"Larvik, Norway",Norway,,,,fiber_or_unknown,2020.0
skagerrak-4,Skagerrak 4,tjele-denmark,"Tjele, Denmark",Denmark,,,,fiber_or_unknown,2014.0
skagerrak-4,Skagerrak 4,kristiansand-norway,"Kristiansand, Norway",Norway,,,,fiber_or_unknown,2014.0
smpcs-packet-1,SMPCS Packet-1,ambon-indonesia,"Ambon, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,bandaneria-indonesia,"Bandaneria, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,fakfak-indonesia,"Fakfak, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,kendari-indonesia,"Kendari, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,labuha-indonesia,"Labuha, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,manado-indonesia,"Manado, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,masohi-indonesia,"Masohi, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,namlea-indonesia,"Namlea, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,sanana-indonesia,"Sanana, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,sofifi-indonesia,"Sofifi, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,sorong-indonesia,"Sorong, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-1,SMPCS Packet-1,ternate-indonesia,"Ternate, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,biak-indonesia,"Biak, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,fakfak-indonesia,"Fakfak, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,jayapura-indonesia,"Jayapura, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,kaimana-indonesia,"Kaimana, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,manokwari-indonesia,"Manokwari, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,merauke-indonesia,"Merauke, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,sarmi-indonesia,"Sarmi, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,sorong-indonesia,"Sorong, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,timika-indonesia,"Timika, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,tual-indonesia,"Tual, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
smpcs-packet-2,SMPCS Packet-2,waisai-indonesia,"Waisai, Indonesia",Indonesia,,,,fiber_or_unknown,2015.0
sol,Sol,annies-bay-bermuda,"Annie's Bay, Bermuda",Bermuda,,,,fiber_or_unknown,2028.0
sol,Sol,so-miguel-portugal,"São Miguel, Portugal",Portugal,,,,fiber_or_unknown,2028.0
sol,Sol,santander-spain,"Santander, Spain",Spain,,,,fiber_or_unknown,2028.0
sol,Sol,palm-coast-fl-united-states,"Palm Coast, FL, United States",United States,,,,fiber_or_unknown,2028.0
solas,Solas,kilmore-quay-ireland,"Kilmore Quay, Ireland",Ireland,,,,fiber_or_unknown,1999.0
solas,Solas,oxwich-bay-united-kingdom,"Oxwich Bay, United Kingdom",United Kingdom,,,,fiber_or_unknown,1999.0
sorsogon-samar-submarine-fiber-optical-interconnection-project-sssfoip,Sorsogon-Samar Submarine Fiber Optical Interconnection Project (SSSFOIP),allen-philippines,"Allen, Philippines",Philippines,,,,fiber_or_unknown,2019.0
sorsogon-samar-submarine-fiber-optical-interconnection-project-sssfoip,Sorsogon-Samar Submarine Fiber Optical Interconnection Project (SSSFOIP),santa-magdalena-philippines,"Santa Magdalena, Philippines",Philippines,,,,fiber_or_unknown,2019.0
south-america-1-sam-1,South America-1 (SAm-1),las-toninas-argentina,"Las Toninas, Argentina",Argentina,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),fortaleza-brazil,"Fortaleza, Brazil",Brazil,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),rio-de-janeiro-brazil,"Rio de Janeiro, Brazil",Brazil,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),salvador-brazil,"Salvador, Brazil",Brazil,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),santos-brazil,"Santos, Brazil",Brazil,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),arica-chile,"Arica, Chile",Chile,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),valparaso-chile,"Valparaíso, Chile",Chile,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),barranquilla-colombia,"Barranquilla, Colombia",Colombia,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),punta-cana-dominican-republic,"Punta Cana, Dominican Republic",Dominican Republic,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),punta-carnero-ecuador,"Punta Carnero, Ecuador",Ecuador,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),puerto-barrios-guatemala,"Puerto Barrios, Guatemala",Guatemala,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),puerto-san-jose-guatemala,"Puerto San Jose, Guatemala",Guatemala,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),lurin-peru,"Lurin, Peru",Peru,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),mancora-peru,"Mancora, Peru",Peru,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),boca-raton-fl-united-states,"Boca Raton, FL, United States",United States,,,,fiber_or_unknown,2001.0
south-america-1-sam-1,South America-1 (SAm-1),san-juan-pr-united-states,"San Juan, PR, United States",United States,,,,fiber_or_unknown,2001.0
south-american-crossing-sac,South American Crossing (SAC),las-toninas-argentina,"Las Toninas, Argentina",Argentina,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),fortaleza-brazil,"Fortaleza, Brazil",Brazil,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),rio-de-janeiro-brazil,"Rio de Janeiro, Brazil",Brazil,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),santos-brazil,"Santos, Brazil",Brazil,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),valparaso-chile,"Valparaíso, Chile",Chile,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),buenaventura-colombia,"Buenaventura, Colombia",Colombia,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),coln-panama,"Colón, Panama",Panama,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),fort-amador-panama,"Fort Amador, Panama",Panama,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),lurin-peru,"Lurin, Peru",Peru,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),puerto-viejo-venezuela,"Puerto Viejo, Venezuela",Venezuela,,,,fiber_or_unknown,2000.0
south-american-crossing-sac,South American Crossing (SAC),st-croix-virgin-islands-virgin-islands-u-s-,"St. Croix, Virgin Islands, Virgin Islands (U.S.)",Virgin Islands (U.S.),,,,fiber_or_unknown,2000.0
south-atlantic-cable-system-sacs,South Atlantic Cable System (SACS),sangano-angola,"Sangano, Angola",Angola,,,,fiber_or_unknown,2018.0
south-atlantic-cable-system-sacs,South Atlantic Cable System (SACS),fortaleza-brazil,"Fortaleza, Brazil",Brazil,,,,fiber_or_unknown,2018.0
south-atlantic-inter-link-sail,South Atlantic Inter Link (SAIL),fortaleza-brazil,"Fortaleza, Brazil",Brazil,,,,fiber_or_unknown,2020.0
south-atlantic-inter-link-sail,South Atlantic Inter Link (SAIL),kribi-cameroon,"Kribi, Cameroon",Cameroon,,,,fiber_or_unknown,2020.0
south-pacific-cable-system-spcsmistral,South Pacific Cable System (SPCS)/Mistral,arica-chile,"Arica, Chile",Chile,,,,fiber_or_unknown,2021.0
south-pacific-cable-system-spcsmistral,South Pacific Cable System (SPCS)/Mistral,valparaso-chile,"Valparaíso, Chile",Chile,,,,fiber_or_unknown,2021.0
south-pacific-cable-system-spcsmistral,South Pacific Cable System (SPCS)/Mistral,salinas-ecuador,"Salinas, Ecuador",Ecuador,,,,fiber_or_unknown,2021.0
south-pacific-cable-system-spcsmistral,South Pacific Cable System (SPCS)/Mistral,puerto-san-jose-guatemala,"Puerto San Jose, Guatemala",Guatemala,,,,fiber_or_unknown,2021.0
south-pacific-cable-system-spcsmistral,South Pacific Cable System (SPCS)/Mistral,lurin-peru,"Lurin, Peru",Peru,,,,fiber_or_unknown,2021.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),chung-hom-kok-china,"Chung Hom Kok, China",China,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),lingang-china,"Lingang, China",China,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),chikura-japan,"Chikura, Japan",Japan,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),shima-japan,"Shima, Japan",Japan,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),changi-south-singapore,"Changi South, Singapore",Singapore,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),busan-south-korea,"Busan, South Korea",South Korea,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),fangshan-taiwan,"Fangshan, Taiwan",Taiwan,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),tanshui-taiwan,"Tanshui, Taiwan",Taiwan,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),songkhla-thailand,"Songkhla, Thailand",Thailand,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-2-sjc2,Southeast Asia-Japan Cable 2 (SJC2),quy-nhon-vietnam,"Quy Nhon, Vietnam",Vietnam,,,,fiber_or_unknown,2025.0
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),telisai-brunei,"Telisai, Brunei",Brunei,,,,fiber_or_unknown,2013.0
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),chung-hom-kok-china,"Chung Hom Kok, China",China,,,,fiber_or_unknown,2013.0
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),shantou-china,"Shantou, China",China,,,,fiber_or_unknown,2013.0
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),chikura-japan,"Chikura, Japan",Japan,,,,fiber_or_unknown,2013.0
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),nasugbu-philippines,"Nasugbu, Philippines",Philippines,,,,fiber_or_unknown,2013.0
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2013.0
southern-caribbean-fiber,Southern Caribbean Fiber,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",Antigua and Barbuda,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,needhams-point-barbados,"Needham’s Point, Barbados",Barbados,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,canefield-dominica,"Canefield, Dominica",Dominica,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,point-salines-grenada,"Point Salines, Grenada",Grenada,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,baie-mahault-guadeloupe,"Baie-Mahault, Guadeloupe",Guadeloupe,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,baillif-guadeloupe,"Baillif, Guadeloupe",Guadeloupe,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,le-lamentin-martinique,"Le Lamentin, Martinique",Martinique,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,bunkum-bay-montserrat,"Bunkum Bay, Montserrat",Montserrat,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,gustavia-saint-barthlemy,"Gustavia, Saint Barthélemy",Saint Barthélemy,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,basseterre-saint-kitts-and-nevis,"Basseterre, Saint Kitts and Nevis",Saint Kitts and Nevis,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,rodney-bay-saint-lucia,"Rodney Bay, Saint Lucia",Saint Lucia,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,st-louis-saint-martin,"St. Louis, Saint Martin",Saint Martin,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,kingstown-saint-vincent-and-the-grenadines,"Kingstown, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,chaguaramas-trinidad-and-tobago,"Chaguaramas, Trinidad and Tobago",Trinidad and Tobago,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,san-juan-pr-united-states,"San Juan, PR, United States",United States,,,,fiber_or_unknown,2006.0
southern-caribbean-fiber,Southern Caribbean Fiber,st-croix-virgin-islands-virgin-islands-u-s-,"St. Croix, Virgin Islands, Virgin Islands (U.S.)",Virgin Islands (U.S.),,,,fiber_or_unknown,2006.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),alexandria-nsw-australia,"Alexandria, NSW, Australia",Australia,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),brookvale-nsw-australia,"Brookvale, NSW, Australia",Australia,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),suva-fiji,"Suva, Fiji",Fiji,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),takapuna-new-zealand,"Takapuna, New Zealand",New Zealand,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),whenuapai-new-zealand,"Whenuapai, New Zealand",New Zealand,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),hillsboro-or-united-states,"Hillsboro, OR, United States",United States,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),kahe-point-hi-united-states,"Kahe Point, HI, United States",United States,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),morro-bay-ca-united-states,"Morro Bay, CA, United States",United States,,,,fiber_or_unknown,2000.0
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),spencer-beach-hi-united-states,"Spencer Beach, HI, United States",United States,,,,fiber_or_unknown,2000.0
southern-cross-next,Southern Cross NEXT,alexandria-nsw-australia,"Alexandria, NSW, Australia",Australia,,,,fiber_or_unknown,2022.0
southern-cross-next,Southern Cross NEXT,savusavu-fiji,"Savusavu, Fiji",Fiji,,,,fiber_or_unknown,2022.0
southern-cross-next,Southern Cross NEXT,suva-fiji,"Suva, Fiji",Fiji,,,,fiber_or_unknown,2022.0
southern-cross-next,Southern Cross NEXT,tabwakea-kiribati,"Tabwakea, Kiribati",Kiribati,,,,fiber_or_unknown,2022.0
southern-cross-next,Southern Cross NEXT,takapuna-new-zealand,"Takapuna, New Zealand",New Zealand,,,,fiber_or_unknown,2022.0
southern-cross-next,Southern Cross NEXT,nukunonu-tokelau,"Nukunonu, Tokelau",Tokelau,,,,fiber_or_unknown,2022.0
southern-cross-next,Southern Cross NEXT,hermosa-beach-ca-united-states,"Hermosa Beach, CA, United States",United States,,,,fiber_or_unknown,2022.0
sovetskaya-gavan-ilyinskoye,Sovetskaya Gavan-Ilyinskoye,ilyinskoye-russia,"Ilyinskoye, Russia",Russia,,,,fiber_or_unknown,2007.0
sovetskaya-gavan-ilyinskoye,Sovetskaya Gavan-Ilyinskoye,sovetskaya-gavan-russia,"Sovetskaya Gavan, Russia",Russia,,,,fiber_or_unknown,2007.0
sovetskaya-gavan-uglegorsk,Sovetskaya Gavan-Uglegorsk,sovetskaya-gavan-russia,"Sovetskaya Gavan, Russia",Russia,,,,fiber_or_unknown,2019.0
sovetskaya-gavan-uglegorsk,Sovetskaya Gavan-Uglegorsk,uglegorsk-russia,"Uglegorsk, Russia",Russia,,,,fiber_or_unknown,2019.0
st-pierre-and-miquelon-cable,St. Pierre and Miquelon Cable,fortune-nl-canada,"Fortune, NL, Canada",Canada,,,,fiber_or_unknown,2018.0
